# GENERATED by ./gradlew :conformance-icu:updateLedger. Reviewed by hand.
# icu=release-78.3  cldr=release-48-2
#
# Every row is a case where this library and ICU disagree and the
# disagreement is expected. A new one fails the build; a row that stops
# reproducing fails too. An ICU version bump regenerates this file, and
# the diff is the point rather than a nuisance.
#
# domain	locale	case	ours	icu	divergence	note
display-names	my-MM	script/Hans	ရိုးရှင်း	ဟန် ရိုးရှင်း	DEFECT	TODO: explain this divergence or reclassify it
display-names	my-MM	script/Hant	ရိုးရာ	ဟန် ရိုးရာ	DEFECT	TODO: explain this divergence or reclassify it
display-names	mzn	script/Hant	سنتی هانت	استاندارد ِسنتی هانت	DEFECT	TODO: explain this divergence or reclassify it
display-names	mzn-IR	script/Hant	سنتی هانت	استاندارد ِسنتی هانت	DEFECT	TODO: explain this divergence or reclassify it
display-names	nb	script/Hans	forenklet	forenklet han	DEFECT	TODO: explain this divergence or reclassify it
display-names	nb	script/Hant	tradisjonell	tradisjonell han	DEFECT	TODO: explain this divergence or reclassify it
display-names	nb-NO	script/Hans	forenklet	forenklet han	DEFECT	TODO: explain this divergence or reclassify it
display-names	nb-NO	script/Hant	tradisjonell	tradisjonell han	DEFECT	TODO: explain this divergence or reclassify it
display-names	nb-SJ	script/Hans	forenklet	forenklet han	DEFECT	TODO: explain this divergence or reclassify it
display-names	nb-SJ	script/Hant	tradisjonell	tradisjonell han	DEFECT	TODO: explain this divergence or reclassify it
display-names	ne	script/Hans	सरलिकृत चिनियाँ	सरलीकृत चिनियाँ	DEFECT	TODO: explain this divergence or reclassify it
display-names	ne	script/Hant	परम्परागत	परम्परागत चिनियाँ	DEFECT	TODO: explain this divergence or reclassify it
display-names	ne-IN	script/Hans	सरलिकृत चिनियाँ	सरलीकृत चिनियाँ	DEFECT	TODO: explain this divergence or reclassify it
display-names	ne-IN	script/Hant	परम्परागत	परम्परागत चिनियाँ	DEFECT	TODO: explain this divergence or reclassify it
display-names	ne-NP	script/Hans	सरलिकृत चिनियाँ	सरलीकृत चिनियाँ	DEFECT	TODO: explain this divergence or reclassify it
display-names	ne-NP	script/Hant	परम्परागत	परम्परागत चिनियाँ	DEFECT	TODO: explain this divergence or reclassify it
display-names	nl	script/Hans	vereenvoudigd	vereenvoudigd Chinees	DEFECT	TODO: explain this divergence or reclassify it
display-names	nl	script/Hant	traditioneel	traditioneel Chinees	DEFECT	TODO: explain this divergence or reclassify it
display-names	nl-AW	script/Hans	vereenvoudigd	vereenvoudigd Chinees	DEFECT	TODO: explain this divergence or reclassify it
display-names	nl-AW	script/Hant	traditioneel	traditioneel Chinees	DEFECT	TODO: explain this divergence or reclassify it
display-names	nl-BE	script/Hans	vereenvoudigd	vereenvoudigd Chinees	DEFECT	TODO: explain this divergence or reclassify it
display-names	nl-BE	script/Hant	traditioneel	traditioneel Chinees	DEFECT	TODO: explain this divergence or reclassify it
display-names	nl-BQ	script/Hans	vereenvoudigd	vereenvoudigd Chinees	DEFECT	TODO: explain this divergence or reclassify it
display-names	nl-BQ	script/Hant	traditioneel	traditioneel Chinees	DEFECT	TODO: explain this divergence or reclassify it
display-names	nl-CW	script/Hans	vereenvoudigd	vereenvoudigd Chinees	DEFECT	TODO: explain this divergence or reclassify it
display-names	nl-CW	script/Hant	traditioneel	traditioneel Chinees	DEFECT	TODO: explain this divergence or reclassify it
display-names	nl-NL	script/Hans	vereenvoudigd	vereenvoudigd Chinees	DEFECT	TODO: explain this divergence or reclassify it
display-names	nl-NL	script/Hant	traditioneel	traditioneel Chinees	DEFECT	TODO: explain this divergence or reclassify it
display-names	nl-SR	script/Hans	vereenvoudigd	vereenvoudigd Chinees	DEFECT	TODO: explain this divergence or reclassify it
display-names	nl-SR	script/Hant	traditioneel	traditioneel Chinees	DEFECT	TODO: explain this divergence or reclassify it
display-names	nl-SX	script/Hans	vereenvoudigd	vereenvoudigd Chinees	DEFECT	TODO: explain this divergence or reclassify it
display-names	nl-SX	script/Hant	traditioneel	traditioneel Chinees	DEFECT	TODO: explain this divergence or reclassify it
display-names	nn	script/Hans	forenkla	forenkla han	DEFECT	TODO: explain this divergence or reclassify it
display-names	nn	script/Hant	tradisjonell	tradisjonell han	DEFECT	TODO: explain this divergence or reclassify it
display-names	nn-NO	script/Hans	forenkla	forenkla han	DEFECT	TODO: explain this divergence or reclassify it
display-names	nn-NO	script/Hant	tradisjonell	tradisjonell han	DEFECT	TODO: explain this divergence or reclassify it
display-names	no	script/Hans	forenklet	forenklet han	DEFECT	TODO: explain this divergence or reclassify it
display-names	no	script/Hant	tradisjonell	tradisjonell han	DEFECT	TODO: explain this divergence or reclassify it
display-names	nqo	script/Hans	ߘߐߞߣߍߣߍ߲	ߛߌߣߏߜ߭ߙߊߡ ߘߐߞߣߍߣߍ߲	DEFECT	TODO: explain this divergence or reclassify it
display-names	nqo	script/Hant	ߦߋߢߐ߲߯ߠߊ	ߛߌߣߏߜ߭ߙߊߡ ߦߋߢߐ߲߯ߠߊ	DEFECT	TODO: explain this divergence or reclassify it
display-names	nqo-GN	script/Hans	ߘߐߞߣߍߣߍ߲	ߛߌߣߏߜ߭ߙߊߡ ߘߐߞߣߍߣߍ߲	DEFECT	TODO: explain this divergence or reclassify it
display-names	nqo-GN	script/Hant	ߦߋߢߐ߲߯ߠߊ	ߛߌߣߏߜ߭ߙߊߡ ߦߋߢߐ߲߯ߠߊ	DEFECT	TODO: explain this divergence or reclassify it
display-names	om	script/Hans	Salphifame	Han Salphifame	DEFECT	TODO: explain this divergence or reclassify it
display-names	om	script/Hant	Kan Durii	Han Kan Durii	DEFECT	TODO: explain this divergence or reclassify it
display-names	om-ET	script/Hans	Salphifame	Han Salphifame	DEFECT	TODO: explain this divergence or reclassify it
display-names	om-ET	script/Hant	Kan Durii	Han Kan Durii	DEFECT	TODO: explain this divergence or reclassify it
display-names	om-KE	script/Hans	Salphifame	Han Salphifame	DEFECT	TODO: explain this divergence or reclassify it
display-names	om-KE	script/Hant	Kan Durii	Han Kan Durii	DEFECT	TODO: explain this divergence or reclassify it
display-names	or	script/Hans	ସରଳୀକୃତ	ସରଳୀକୃତ ହାନ୍‌	DEFECT	TODO: explain this divergence or reclassify it
display-names	or	script/Hant	ପାରମ୍ପରିକ	ପାରମ୍ପରିକ ହାନ୍‌	DEFECT	TODO: explain this divergence or reclassify it
display-names	or-IN	script/Hans	ସରଳୀକୃତ	ସରଳୀକୃତ ହାନ୍‌	DEFECT	TODO: explain this divergence or reclassify it
display-names	or-IN	script/Hant	ପାରମ୍ପରିକ	ପାରମ୍ପରିକ ହାନ୍‌	DEFECT	TODO: explain this divergence or reclassify it
display-names	pa	script/Hans	ਸਰਲ	ਸਰਲ ਹਾਨ	DEFECT	TODO: explain this divergence or reclassify it
display-names	pa	script/Hant	ਰਵਾਇਤੀ	ਰਵਾਇਤੀ ਹਾਨ	DEFECT	TODO: explain this divergence or reclassify it
display-names	pa-Guru	script/Hans	ਸਰਲ	ਸਰਲ ਹਾਨ	DEFECT	TODO: explain this divergence or reclassify it
display-names	pa-Guru	script/Hant	ਰਵਾਇਤੀ	ਰਵਾਇਤੀ ਹਾਨ	DEFECT	TODO: explain this divergence or reclassify it
display-names	pa-Guru-IN	script/Hans	ਸਰਲ	ਸਰਲ ਹਾਨ	DEFECT	TODO: explain this divergence or reclassify it
display-names	pa-Guru-IN	script/Hant	ਰਵਾਇਤੀ	ਰਵਾਇਤੀ ਹਾਨ	DEFECT	TODO: explain this divergence or reclassify it
display-names	pcm	script/Hans	Ízí Chainíz Lángwej	Ízí Chainíz Lang	DEFECT	TODO: explain this divergence or reclassify it
display-names	pcm	script/Hant	Nọ́mal	Nọ́mál Chainiz	DEFECT	TODO: explain this divergence or reclassify it
display-names	pcm-NG	script/Hans	Ízí Chainíz Lángwej	Ízí Chainíz Lang	DEFECT	TODO: explain this divergence or reclassify it
display-names	pcm-NG	script/Hant	Nọ́mal	Nọ́mál Chainiz	DEFECT	TODO: explain this divergence or reclassify it
display-names	pl	script/Hans	uproszczone	chińskie uproszczone	DEFECT	TODO: explain this divergence or reclassify it
display-names	pl	script/Hant	tradycyjne	chińskie tradycyjne	DEFECT	TODO: explain this divergence or reclassify it
display-names	pl-PL	script/Hans	uproszczone	chińskie uproszczone	DEFECT	TODO: explain this divergence or reclassify it
display-names	pl-PL	script/Hant	tradycyjne	chińskie tradycyjne	DEFECT	TODO: explain this divergence or reclassify it
display-names	ps	script/Hans	ساده شوی	ساده هان	DEFECT	TODO: explain this divergence or reclassify it
display-names	ps	script/Hant	دودیزه	دوديزه هان	DEFECT	TODO: explain this divergence or reclassify it
display-names	ps-AF	script/Hans	ساده شوی	ساده هان	DEFECT	TODO: explain this divergence or reclassify it
display-names	ps-AF	script/Hant	دودیزه	دوديزه هان	DEFECT	TODO: explain this divergence or reclassify it
display-names	ps-PK	script/Hans	ساده شوی	ساده هان	DEFECT	TODO: explain this divergence or reclassify it
display-names	ps-PK	script/Hant	دودیزه	دوديزه هان	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt	script/Hans	simplificado	han simplificado	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt	script/Hant	tradicional	han tradicional	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-AO	script/Hans	simplificado	han simplificado	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-AO	script/Hant	tradicional	han tradicional	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-BR	script/Hans	simplificado	han simplificado	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-BR	script/Hant	tradicional	han tradicional	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-CH	script/Hans	simplificado	han simplificado	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-CH	script/Hant	tradicional	han tradicional	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-CV	script/Hans	simplificado	han simplificado	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-CV	script/Hant	tradicional	han tradicional	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-GQ	script/Hans	simplificado	han simplificado	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-GQ	script/Hant	tradicional	han tradicional	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-GW	script/Hans	simplificado	han simplificado	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-GW	script/Hant	tradicional	han tradicional	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-LU	script/Hans	simplificado	han simplificado	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-LU	script/Hant	tradicional	han tradicional	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-MO	script/Hans	simplificado	han simplificado	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-MO	script/Hant	tradicional	han tradicional	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-MZ	script/Hans	simplificado	han simplificado	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-MZ	script/Hant	tradicional	han tradicional	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-PT	script/Hans	simplificado	han simplificado	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-PT	script/Hant	tradicional	han tradicional	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-ST	script/Hans	simplificado	han simplificado	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-ST	script/Hant	tradicional	han tradicional	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-TL	script/Hans	simplificado	han simplificado	DEFECT	TODO: explain this divergence or reclassify it
display-names	pt-TL	script/Hant	tradicional	han tradicional	DEFECT	TODO: explain this divergence or reclassify it
display-names	qu	script/Hans	Simplificado	Simplificado Han	DEFECT	TODO: explain this divergence or reclassify it
display-names	qu	script/Hant	Tradicional	Tradicional Han	DEFECT	TODO: explain this divergence or reclassify it
display-names	qu-BO	script/Hans	Simplificado	Simplificado Han	DEFECT	TODO: explain this divergence or reclassify it
display-names	qu-BO	script/Hant	Tradicional	Tradicional Han	DEFECT	TODO: explain this divergence or reclassify it
display-names	qu-EC	script/Hans	Simplificado	Simplificado Han	DEFECT	TODO: explain this divergence or reclassify it
display-names	qu-EC	script/Hant	Tradicional	Tradicional Han	DEFECT	TODO: explain this divergence or reclassify it
display-names	qu-PE	script/Hans	Simplificado	Simplificado Han	DEFECT	TODO: explain this divergence or reclassify it
display-names	qu-PE	script/Hant	Tradicional	Tradicional Han	DEFECT	TODO: explain this divergence or reclassify it
display-names	rm	script/Hans	simplifitgà	han simplifitgà	DEFECT	TODO: explain this divergence or reclassify it
display-names	rm	script/Hant	tradiziunal	han tradiziunal	DEFECT	TODO: explain this divergence or reclassify it
display-names	rm-CH	script/Hans	simplifitgà	han simplifitgà	DEFECT	TODO: explain this divergence or reclassify it
display-names	rm-CH	script/Hant	tradiziunal	han tradiziunal	DEFECT	TODO: explain this divergence or reclassify it
display-names	ro	script/Hans	simplificată	han simplificată	DEFECT	TODO: explain this divergence or reclassify it
display-names	ro	script/Hant	tradițională	han tradițională	DEFECT	TODO: explain this divergence or reclassify it
display-names	ro-MD	script/Hans	simplificată	han simplificată	DEFECT	TODO: explain this divergence or reclassify it
display-names	ro-MD	script/Hant	tradițională	han tradițională	DEFECT	TODO: explain this divergence or reclassify it
display-names	ro-RO	script/Hans	simplificată	han simplificată	DEFECT	TODO: explain this divergence or reclassify it
display-names	ro-RO	script/Hant	tradițională	han tradițională	DEFECT	TODO: explain this divergence or reclassify it
display-names	ru	script/Hans	упрощенная	упрощенная китайская	DEFECT	TODO: explain this divergence or reclassify it
display-names	ru	script/Hant	традиционная	традиционная китайская	DEFECT	TODO: explain this divergence or reclassify it
display-names	ru-BY	script/Hans	упрощенная	упрощенная китайская	DEFECT	TODO: explain this divergence or reclassify it
display-names	ru-BY	script/Hant	традиционная	традиционная китайская	DEFECT	TODO: explain this divergence or reclassify it
display-names	ru-KG	script/Hans	упрощенная	упрощенная китайская	DEFECT	TODO: explain this divergence or reclassify it
display-names	ru-KG	script/Hant	традиционная	традиционная китайская	DEFECT	TODO: explain this divergence or reclassify it
display-names	ru-KZ	script/Hans	упрощенная	упрощенная китайская	DEFECT	TODO: explain this divergence or reclassify it
display-names	ru-KZ	script/Hant	традиционная	традиционная китайская	DEFECT	TODO: explain this divergence or reclassify it
display-names	ru-MD	script/Hans	упрощенная	упрощенная китайская	DEFECT	TODO: explain this divergence or reclassify it
display-names	ru-MD	script/Hant	традиционная	традиционная китайская	DEFECT	TODO: explain this divergence or reclassify it
display-names	ru-RU	script/Hans	упрощенная	упрощенная китайская	DEFECT	TODO: explain this divergence or reclassify it
display-names	ru-RU	script/Hant	традиционная	традиционная китайская	DEFECT	TODO: explain this divergence or reclassify it
display-names	ru-UA	script/Hans	упрощенная	упрощенная китайская	DEFECT	TODO: explain this divergence or reclassify it
display-names	ru-UA	script/Hant	традиционная	традиционная китайская	DEFECT	TODO: explain this divergence or reclassify it
display-names	sa	script/Hans	सरलीकृत	सरलीकृत हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	sa	script/Hant	परम्परागत	परम्परागत हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	sa-IN	script/Hans	सरलीकृत	सरलीकृत हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	sa-IN	script/Hant	परम्परागत	परम्परागत हान	DEFECT	TODO: explain this divergence or reclassify it
display-names	sat	script/Hans	ᱥᱤᱢᱯᱞᱤᱯᱟᱭᱤᱰ	ᱥᱤᱢᱯᱞᱤᱯᱟᱭᱤᱰ ᱦᱟᱱ	DEFECT	TODO: explain this divergence or reclassify it
display-names	sat	script/Hant	ᱴᱨᱮᱰᱤᱥᱚᱱᱟᱞ	ᱴᱨᱮᱰᱤᱥᱚᱱ ᱦᱟᱱ	DEFECT	TODO: explain this divergence or reclassify it
display-names	sat-Olck	script/Hans	ᱥᱤᱢᱯᱞᱤᱯᱟᱭᱤᱰ	ᱥᱤᱢᱯᱞᱤᱯᱟᱭᱤᱰ ᱦᱟᱱ	DEFECT	TODO: explain this divergence or reclassify it
display-names	sat-Olck	script/Hant	ᱴᱨᱮᱰᱤᱥᱚᱱᱟᱞ	ᱴᱨᱮᱰᱤᱥᱚᱱ ᱦᱟᱱ	DEFECT	TODO: explain this divergence or reclassify it
display-names	sat-Olck-IN	script/Hans	ᱥᱤᱢᱯᱞᱤᱯᱟᱭᱤᱰ	ᱥᱤᱢᱯᱞᱤᱯᱟᱭᱤᱰ ᱦᱟᱱ	DEFECT	TODO: explain this divergence or reclassify it
display-names	sat-Olck-IN	script/Hant	ᱴᱨᱮᱰᱤᱥᱚᱱᱟᱞ	ᱴᱨᱮᱰᱤᱥᱚᱱ ᱦᱟᱱ	DEFECT	TODO: explain this divergence or reclassify it
display-names	sc	script/Hans	semplificadu	han semplificadu	DEFECT	TODO: explain this divergence or reclassify it
display-names	sc	script/Hant	traditzionale	han traditzionale	DEFECT	TODO: explain this divergence or reclassify it
display-names	sc-IT	script/Hans	semplificadu	han semplificadu	DEFECT	TODO: explain this divergence or reclassify it
display-names	sc-IT	script/Hant	traditzionale	han traditzionale	DEFECT	TODO: explain this divergence or reclassify it
display-names	scn	script/Hans	simprificatu	Han simprificatu	DEFECT	TODO: explain this divergence or reclassify it
display-names	scn	script/Hant	tradizziunali	Han tradizziunali	DEFECT	TODO: explain this divergence or reclassify it
display-names	scn-IT	script/Hans	simprificatu	Han simprificatu	DEFECT	TODO: explain this divergence or reclassify it
display-names	scn-IT	script/Hant	tradizziunali	Han tradizziunali	DEFECT	TODO: explain this divergence or reclassify it
display-names	sd	script/Hans	سادي	سادي هين	DEFECT	TODO: explain this divergence or reclassify it
display-names	sd	script/Hant	روايتي	روايتي هين	DEFECT	TODO: explain this divergence or reclassify it
display-names	sd-Arab	script/Hans	سادي	سادي هين	DEFECT	TODO: explain this divergence or reclassify it
display-names	sd-Arab	script/Hant	روايتي	روايتي هين	DEFECT	TODO: explain this divergence or reclassify it
display-names	sd-Arab-PK	script/Hans	سادي	سادي هين	DEFECT	TODO: explain this divergence or reclassify it
display-names	sd-Arab-PK	script/Hant	روايتي	روايتي هين	DEFECT	TODO: explain this divergence or reclassify it
display-names	sd-Deva	script/Hans	सादी थियल (तरजुमे जो द॒स : लिखत जे नाले जे हिन बयानु खे चीनीअ लाए भाषा जे नाले सां गद॒ मिलाए करे इस्तेमाल कयो वेंदो आहे)	सादी थियल (तरजुमे जो द॒स : लिखत जे नाले जे हिन बयानु खे अलग इस्तेमाल कयो वेंदों आहे, चीनीअ लाए भाषा जे नाले सां गद॒ न कयो वेंदो आहे)	DEFECT	TODO: explain this divergence or reclassify it
display-names	sd-Deva	script/Hant	रवायती (तरजुमे जो द॒स : लिखत जे नाले जे हिन बयानु खे चीनीअ लाए भाषा जे नाले सां गद॒ मिलाए करे इस्तेमाल कयो वेंदो आहे)	रवायती हान (तरजुमे जो द॒स : लिखत जे नाले जे हिन बयानु खे चीनीअ लाए भाषा जे नाले सां गद॒ मिलाए करे इस्तेमाल कयो वेंदो आहे)	DEFECT	TODO: explain this divergence or reclassify it
display-names	sd-Deva-IN	script/Hans	सादी थियल (तरजुमे जो द॒स : लिखत जे नाले जे हिन बयानु खे चीनीअ लाए भाषा जे नाले सां गद॒ मिलाए करे इस्तेमाल कयो वेंदो आहे)	सादी थियल (तरजुमे जो द॒स : लिखत जे नाले जे हिन बयानु खे अलग इस्तेमाल कयो वेंदों आहे, चीनीअ लाए भाषा जे नाले सां गद॒ न कयो वेंदो आहे)	DEFECT	TODO: explain this divergence or reclassify it
display-names	sd-Deva-IN	script/Hant	रवायती (तरजुमे जो द॒स : लिखत जे नाले जे हिन बयानु खे चीनीअ लाए भाषा जे नाले सां गद॒ मिलाए करे इस्तेमाल कयो वेंदो आहे)	रवायती हान (तरजुमे जो द॒स : लिखत जे नाले जे हिन बयानु खे चीनीअ लाए भाषा जे नाले सां गद॒ मिलाए करे इस्तेमाल कयो वेंदो आहे)	DEFECT	TODO: explain this divergence or reclassify it
display-names	shn	script/Hans	ပၢၼ်မႂ်ႇ	ႁၢၼ်ပၢၼ်မႂ်ႇ	DEFECT	TODO: explain this divergence or reclassify it
display-names	shn	script/Hant	ပၢၼ်ၵဝ်ႇ	ႁၢၼ်ပၢၼ်ၵဝ်ႇ	DEFECT	TODO: explain this divergence or reclassify it
display-names	shn-MM	script/Hans	ပၢၼ်မႂ်ႇ	ႁၢၼ်ပၢၼ်မႂ်ႇ	DEFECT	TODO: explain this divergence or reclassify it
display-names	shn-MM	script/Hant	ပၢၼ်ၵဝ်ႇ	ႁၢၼ်ပၢၼ်ၵဝ်ႇ	DEFECT	TODO: explain this divergence or reclassify it
display-names	shn-TH	script/Hans	ပၢၼ်မႂ်ႇ	ႁၢၼ်ပၢၼ်မႂ်ႇ	DEFECT	TODO: explain this divergence or reclassify it
display-names	shn-TH	script/Hant	ပၢၼ်ၵဝ်ႇ	ႁၢၼ်ပၢၼ်ၵဝ်ႇ	DEFECT	TODO: explain this divergence or reclassify it
display-names	si	script/Hans	සුළුකළ	සුළුකළ හෑන්	DEFECT	TODO: explain this divergence or reclassify it
display-names	si	script/Hant	සාම්ප්‍රදායික	සම්ප්‍රදායික හෑන්	DEFECT	TODO: explain this divergence or reclassify it
display-names	si-LK	script/Hans	සුළුකළ	සුළුකළ හෑන්	DEFECT	TODO: explain this divergence or reclassify it
display-names	si-LK	script/Hant	සාම්ප්‍රදායික	සම්ප්‍රදායික හෑන්	DEFECT	TODO: explain this divergence or reclassify it
display-names	sk	script/Hans	zjednodušené	čínske zjednodušené	DEFECT	TODO: explain this divergence or reclassify it
display-names	sk	script/Hant	tradičné	čínske tradičné	DEFECT	TODO: explain this divergence or reclassify it
display-names	sk-SK	script/Hans	zjednodušené	čínske zjednodušené	DEFECT	TODO: explain this divergence or reclassify it
display-names	sk-SK	script/Hant	tradičné	čínske tradičné	DEFECT	TODO: explain this divergence or reclassify it
display-names	sl	script/Hans	poenostavljena pisava	poenostavljena pisava han	DEFECT	TODO: explain this divergence or reclassify it
display-names	sl	script/Hant	tradicionalna pisava	tradicionalna pisava han	DEFECT	TODO: explain this divergence or reclassify it
display-names	sl-SI	script/Hans	poenostavljena pisava	poenostavljena pisava han	DEFECT	TODO: explain this divergence or reclassify it
display-names	sl-SI	script/Hant	tradicionalna pisava	tradicionalna pisava han	DEFECT	TODO: explain this divergence or reclassify it
display-names	so	script/Hans	La fududeeyay	Haan La fududeeyay	DEFECT	TODO: explain this divergence or reclassify it
display-names	so	script/Hant	Hore	Haanti hore	DEFECT	TODO: explain this divergence or reclassify it
display-names	so-DJ	script/Hans	La fududeeyay	Haan La fududeeyay	DEFECT	TODO: explain this divergence or reclassify it
display-names	so-DJ	script/Hant	Hore	Haanti hore	DEFECT	TODO: explain this divergence or reclassify it
display-names	so-ET	script/Hans	La fududeeyay	Haan La fududeeyay	DEFECT	TODO: explain this divergence or reclassify it
display-names	so-ET	script/Hant	Hore	Haanti hore	DEFECT	TODO: explain this divergence or reclassify it
display-names	so-KE	script/Hans	La fududeeyay	Haan La fududeeyay	DEFECT	TODO: explain this divergence or reclassify it
display-names	so-KE	script/Hant	Hore	Haanti hore	DEFECT	TODO: explain this divergence or reclassify it
display-names	so-SO	script/Hans	La fududeeyay	Haan La fududeeyay	DEFECT	TODO: explain this divergence or reclassify it
display-names	so-SO	script/Hant	Hore	Haanti hore	DEFECT	TODO: explain this divergence or reclassify it
display-names	sq	script/Hans	i thjeshtuar	han i thjeshtuar	DEFECT	TODO: explain this divergence or reclassify it
display-names	sq	script/Hant	tradicional	han tradicional	DEFECT	TODO: explain this divergence or reclassify it
display-names	sq-AL	script/Hans	i thjeshtuar	han i thjeshtuar	DEFECT	TODO: explain this divergence or reclassify it
display-names	sq-AL	script/Hant	tradicional	han tradicional	DEFECT	TODO: explain this divergence or reclassify it
display-names	sq-MK	script/Hans	i thjeshtuar	han i thjeshtuar	DEFECT	TODO: explain this divergence or reclassify it
display-names	sq-MK	script/Hant	tradicional	han tradicional	DEFECT	TODO: explain this divergence or reclassify it
display-names	sq-XK	script/Hans	i thjeshtuar	han i thjeshtuar	DEFECT	TODO: explain this divergence or reclassify it
display-names	sq-XK	script/Hant	tradicional	han tradicional	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr	script/Hans	поједностављено кинеско писмо	поједностављено хан писмо	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr	script/Hant	традиционално кинеско писмо	традиционално хан писмо	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Cyrl	script/Hans	поједностављено кинеско писмо	поједностављено хан писмо	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Cyrl	script/Hant	традиционално кинеско писмо	традиционално хан писмо	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Cyrl-BA	script/Hans	поједностављено кинеско писмо	поједностављено хан писмо	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Cyrl-BA	script/Hant	традиционално кинеско писмо	традиционално хан писмо	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Cyrl-ME	script/Hans	поједностављено кинеско писмо	поједностављено хан писмо	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Cyrl-ME	script/Hant	традиционално кинеско писмо	традиционално хан писмо	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Cyrl-RS	script/Hans	поједностављено кинеско писмо	поједностављено хан писмо	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Cyrl-RS	script/Hant	традиционално кинеско писмо	традиционално хан писмо	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Cyrl-XK	script/Hans	поједностављено кинеско писмо	поједностављено хан писмо	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Cyrl-XK	script/Hant	традиционално кинеско писмо	традиционално хан писмо	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Latn	script/Hans	pojednostavljeno kinesko pismo	pojednostavljeno han pismo	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Latn	script/Hant	tradicionalno kinesko pismo	tradicionalno han pismo	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Latn-BA	script/Hans	pojednostavljeno kinesko pismo	pojednostavljeno han pismo	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Latn-BA	script/Hant	tradicionalno kinesko pismo	tradicionalno han pismo	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Latn-ME	script/Hans	pojednostavljeno kinesko pismo	pojednostavljeno han pismo	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Latn-ME	script/Hant	tradicionalno kinesko pismo	tradicionalno han pismo	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Latn-RS	script/Hans	pojednostavljeno kinesko pismo	pojednostavljeno han pismo	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Latn-RS	script/Hant	tradicionalno kinesko pismo	tradicionalno han pismo	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Latn-XK	script/Hans	pojednostavljeno kinesko pismo	pojednostavljeno han pismo	DEFECT	TODO: explain this divergence or reclassify it
display-names	sr-Latn-XK	script/Hant	tradicionalno kinesko pismo	tradicionalno han pismo	DEFECT	TODO: explain this divergence or reclassify it
display-names	su	script/Hans	Sederhana	Han Sederhana	DEFECT	TODO: explain this divergence or reclassify it
display-names	su	script/Hant	Tradisional	Han Tradisional	DEFECT	TODO: explain this divergence or reclassify it
display-names	su-Latn	script/Hans	Sederhana	Han Sederhana	DEFECT	TODO: explain this divergence or reclassify it
display-names	su-Latn	script/Hant	Tradisional	Han Tradisional	DEFECT	TODO: explain this divergence or reclassify it
display-names	su-Latn-ID	script/Hans	Sederhana	Han Sederhana	DEFECT	TODO: explain this divergence or reclassify it
